Year,Year_Level,LGA_KEY,LGA_DESC,INDICATOR_NUM_FULL,Numerator,Denominator,Indicator_Calc
2011,Year 9,27260,Wyndham (C),11.1,1910,2064,92.5%
2011,Year 9,27350,Yarra (C),11.1,776,805,96.4%
2011,Year 9,27450,Yarra Ranges (S),11.1,1809,1898,95.3%
2011,Year 9,27630,Yarriambiack (S),11.1,87,95,91.6%
2012,Year 3,20110,Alpine (S),11.1,130,134,97.0%
2012,Year 3,20260,Ararat (Rc),11.1,117,122,95.9%
2012,Year 3,20570,Ballarat (C),11.1,1089,1166,93.4%
2012,Year 3,20660,Banyule (C),11.1,1359,1406,96.7%
2012,Year 3,20740,Bass Coast (S),11.1,296,312,94.9%
2012,Year 3,20830,Baw Baw (S),11.1,493,516,95.5%
2012,Year 3,20910,Bayside (C),11.1,1391,1407,98.9%
2012,Year 3,21010,Benalla (Rc),11.1,131,139,94.2%
2012,Year 3,21110,Boroondara (C),11.1,2163,2196,98.5%
2012,Year 3,21180,Brimbank (C),11.1,2131,2314,92.1%
2012,Year 3,21270,Buloke (S),11.1,67,77,87.0%
2012,Year 3,21370,Campaspe (S),11.1,442,470,94.0%
2012,Year 3,21450,Cardinia (S),11.1,945,986,95.8%
2012,Year 3,21610,Casey (C),11.1,3429,3625,94.6%
2012,Year 3,21670,Central Goldfields (S),11.1,115,126,91.3%
2012,Year 3,21750,Colac-Otway (S),11.1,211,235,89.8%
2012,Year 3,21830,Corangamite (S),11.1,193,204,94.6%
2012,Year 3,21890,Darebin (C),11.1,1102,1170,94.2%
2012,Year 3,22110,East Gippsland (S),11.1,457,502,91.0%
2012,Year 3,22170,Frankston (C),11.1,1312,1378,95.2%
2012,Year 3,22250,Gannawarra (S),11.1,88,94,93.6%
2012,Year 3,22410,Glen Eira (C),11.1,1517,1586,95.6%
2012,Year 3,22490,Glenelg (S),11.1,225,243,92.6%
2012,Year 3,22490,Golden Plains (S),11.1,209,222,94.1%
2012,Year 3,22670,Greater Bendigo (C),11.1,1110,1196,92.8%
2012,Year 3,22310,Greater Dandenong (C),11.1,1468,1592,92.2%
2012,Year 3,22750,Greater Geelong (C),11.1,2355,2477,95.1%
2012,Year 3,22830,Greater Shepparton (C),11.1,719,782,91.9%
2012,Year 3,22910,Hepburn (S),11.1,134,137,97.8%
2012,Year 3,22980,Hindmarsh (S),11.1,68,71,95.8%
2012,Year 3,23110,Hobsons Bay (C),11.1,906,973,93.1%
2012,Year 3,23190,Horsham (Rc),11.1,205,225,91.1%
2012,Year 3,23270,Hume (C),11.1,2165,2341,92.5%
2012,Year 3,23350,Indigo (S),11.1,190,205,92.7%
2012,Year 3,23430,Kingston (C),11.1,1525,1587,96.1%
2012,Year 3,23670,Knox (C),11.1,1574,1646,95.6%
2012,Year 3,23810,Latrobe (C),11.1,856,933,91.7%
2012,Year 3,23940,Loddon (S),11.1,74,76,97.4%
2012,Year 3,24130,Macedon Ranges (S),11.1,607,621,97.7%
2012,Year 3,24210,Manningham (C),11.1,1186,1239,95.7%
2012,Year 3,24250,Mansfield (S),11.1,58,60,96.7%
2012,Year 3,24330,Maribyrnong (C),11.1,558,589,94.7%
2012,Year 3,24410,Maroondah (C),11.1,1047,1087,96.3%
2012,Year 3,24600,Melbourne (C),11.1,203,209,97.1%
2012,Year 3,24650,Melton (S),11.1,1552,1639,94.7%
2012,Year 3,24780,Mildura (Rc),11.1,625,680,91.9%
2012,Year 3,24850,Mitchell (S),11.1,428,457,93.7%
2012,Year 3,24900,Moira (S),11.1,301,329,91.5%
2012,Year 3,24970,Monash (C),11.1,1806,1901,95.0%
2012,Year 3,25060,Moonee Valley (C),11.1,1451,1515,95.8%
2012,Year 3,25150,Moorabool (S),11.1,391,408,95.8%
2012,Year 3,25250,Moreland (C),11.1,1320,1411,93.6%
2012,Year 3,25340,Mornington Peninsula (S),11.1,1705,1782,95.7%
2012,Year 3,25430,Mount Alexander (S),11.1,146,155,94.2%
2012,Year 3,25490,Moyne (S),11.1,174,178,97.8%
2012,Year 3,25620,Murrindindi (S),11.1,126,134,94.0%
2012,Year 3,25710,Nillumbik (S),11.1,877,901,97.3%
2012,Year 3,25810,Northern Grampians (S),11.1,119,127,93.7%
2012,Year 3,25900,Port Phillip (C),11.1,595,615,96.7%
2012,Year 3,25990,Pyrenees (S),11.1,51,58,87.9%
2012,Year 3,26080,Queenscliffe (B),11.1,38,39,97.4%
2012,Year 3,26170,South Gippsland (S),11.1,339,365,92.9%
2012,Year 3,26260,Southern Grampians (S),11.1,205,212,96.7%
2012,Year 3,26350,Stonnington (C),11.1,838,842,99.5%
2012,Year 3,26430,Strathbogie (S),11.1,78,83,94.0%
2012,Year 3,26490,Surf Coast (S),11.1,309,319,96.9%
2012,Year 3,26610,Swan Hill (Rc),11.1,242,261,92.7%
2012,Year 3,26670,Towong (S),11.1,64,65,98.5%
2012,Year 3,29399,Unincorporated Vic,11.1,6,6,100.0%
2012,Year 3,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2012,Year 3,26700,Wangaratta (Rc),11.1,325,346,93.9%
2012,Year 3,26730,Warrnambool (C),11.1,423,441,95.9%
2012,Year 3,26810,Wellington (S),11.1,450,482,93.4%
2012,Year 3,26890,West Wimmera (S),11.1,35,36,97.2%
2012,Year 3,26980,Whitehorse (C),11.1,1687,1774,95.1%
2012,Year 3,27070,Whittlesea (C),11.1,1889,2000,94.5%
2012,Year 3,27170,Wodonga (Rc),11.1,427,459,93.0%
2012,Year 3,27260,Wyndham (C),11.1,2251,2394,94.0%
2012,Year 3,27350,Yarra (C),11.1,619,638,97.0%
2012,Year 3,27450,Yarra Ranges (S),11.1,1839,1910,96.3%
2012,Year 3,27630,Yarriambiack (S),11.1,66,76,86.8%
2012,Year 5,20110,Alpine (S),11.1,105,112,93.8%
2012,Year 5,20260,Ararat (Rc),11.1,103,119,86.6%
2012,Year 5,20570,Ballarat (C),11.1,1069,1193,89.6%
2012,Year 5,20660,Banyule (C),11.1,1245,1326,93.9%
2012,Year 5,20740,Bass Coast (S),11.1,293,310,94.5%
2012,Year 5,20830,Baw Baw (S),11.1,491,530,92.6%
2012,Year 5,20910,Bayside (C),11.1,1327,1349,98.4%
2012,Year 5,21010,Benalla (Rc),11.1,122,132,92.4%
2012,Year 5,21110,Boroondara (C),11.1,2139,2185,97.9%
2012,Year 5,21180,Brimbank (C),11.1,2086,2334,89.4%
2012,Year 5,21270,Buloke (S),11.1,76,87,87.4%
2012,Year 5,21370,Campaspe (S),11.1,414,463,89.4%
2012,Year 5,21450,Cardinia (S),11.1,936,1018,91.9%
2012,Year 5,21610,Casey (C),11.1,3222,3521,91.5%
2012,Year 5,21670,Central Goldfields (S),11.1,123,140,87.9%
2012,Year 5,21750,Colac-Otway (S),11.1,235,251,93.6%
2012,Year 5,21830,Corangamite (S),11.1,195,213,91.5%
2012,Year 5,21890,Darebin (C),11.1,982,1110,88.5%
2012,Year 5,22110,East Gippsland (S),11.1,427,471,90.7%
2012,Year 5,22170,Frankston (C),11.1,1268,1385,91.6%
2012,Year 5,22250,Gannawarra (S),11.1,112,124,90.3%
2012,Year 5,22410,Glen Eira (C),11.1,1248,1324,94.3%
2012,Year 5,22490,Glenelg (S),11.1,214,234,91.5%
2012,Year 5,22490,Golden Plains (S),11.1,225,241,93.4%
2012,Year 5,22670,Greater Bendigo (C),11.1,1159,1282,90.4%
2012,Year 5,22310,Greater Dandenong (C),11.1,1414,1589,89.0%
2012,Year 5,22750,Greater Geelong (C),11.1,2438,2675,91.1%
2012,Year 5,22830,Greater Shepparton (C),11.1,759,884,85.9%
2012,Year 5,22910,Hepburn (S),11.1,126,133,94.7%
2012,Year 5,22980,Hindmarsh (S),11.1,68,78,87.2%
2012,Year 5,23110,Hobsons Bay (C),11.1,796,870,91.5%
2012,Year 5,23190,Horsham (Rc),11.1,197,229,86.0%
2012,Year 5,23270,Hume (C),11.1,2072,2368,87.5%
2012,Year 5,23350,Indigo (S),11.1,173,182,95.1%
2012,Year 5,23430,Kingston (C),11.1,1323,1408,94.0%
2012,Year 5,23670,Knox (C),11.1,1528,1622,94.2%
2012,Year 5,23810,Latrobe (C),11.1,771,869,88.7%
2012,Year 5,23940,Loddon (S),11.1,62,67,92.5%
2012,Year 5,24130,Macedon Ranges (S),11.1,544,573,94.9%
2012,Year 5,24210,Manningham (C),11.1,1152,1206,95.5%
2012,Year 5,24250,Mansfield (S),11.1,70,75,93.3%
2012,Year 5,24330,Maribyrnong (C),11.1,446,496,89.9%
2012,Year 5,24410,Maroondah (C),11.1,1095,1146,95.5%
2012,Year 5,24600,Melbourne (C),11.1,318,334,95.2%
2012,Year 5,24650,Melton (S),11.1,1245,1397,89.1%
2012,Year 5,24780,Mildura (Rc),11.1,602,680,88.5%
2012,Year 5,24850,Mitchell (S),11.1,433,479,90.4%
2012,Year 5,24900,Moira (S),11.1,286,327,87.5%
2012,Year 5,24970,Monash (C),11.1,1815,1911,95.0%
2012,Year 5,25060,Moonee Valley (C),11.1,1399,1456,96.1%
2012,Year 5,25150,Moorabool (S),11.1,352,373,94.4%
2012,Year 5,25250,Moreland (C),11.1,1204,1331,90.5%
2012,Year 5,25340,Mornington Peninsula (S),11.1,1672,1806,92.6%
2012,Year 5,25430,Mount Alexander (S),11.1,133,150,88.7%
2012,Year 5,25490,Moyne (S),11.1,139,158,88.0%
2012,Year 5,25620,Murrindindi (S),11.1,128,138,92.8%
2012,Year 5,25710,Nillumbik (S),11.1,796,822,96.8%
2012,Year 5,25810,Northern Grampians (S),11.1,136,153,88.9%
2012,Year 5,25900,Port Phillip (C),11.1,446,469,95.1%
2012,Year 5,25990,Pyrenees (S),11.1,54,61,88.5%
2012,Year 5,26080,Queenscliffe (B),11.1,44,45,97.8%
2012,Year 5,26170,South Gippsland (S),11.1,285,320,89.1%
2012,Year 5,26260,Southern Grampians (S),11.1,167,198,84.3%
2012,Year 5,26350,Stonnington (C),11.1,851,874,97.4%
2012,Year 5,26430,Strathbogie (S),11.1,83,93,89.2%
2012,Year 5,26490,Surf Coast (S),11.1,290,298,97.3%
2012,Year 5,26610,Swan Hill (Rc),11.1,232,268,86.6%
2012,Year 5,26670,Towong (S),11.1,64,75,85.3%
2012,Year 5,29399,Unincorporated Vic,11.1,NDP,NDP,NDP
2012,Year 5,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2012,Year 5,26700,Wangaratta (Rc),11.1,319,347,91.9%
2012,Year 5,26730,Warrnambool (C),11.1,413,445,92.8%
2012,Year 5,26810,Wellington (S),11.1,420,456,92.1%
2012,Year 5,26890,West Wimmera (S),11.1,40,44,90.9%
2012,Year 5,26980,Whitehorse (C),11.1,1703,1804,94.4%
2012,Year 5,27070,Whittlesea (C),11.1,1611,1791,89.9%
2012,Year 5,27170,Wodonga (Rc),11.1,456,527,86.5%
2012,Year 5,27260,Wyndham (C),11.1,1977,2250,87.9%
2012,Year 5,27350,Yarra (C),11.1,533,562,94.8%
2012,Year 5,27450,Yarra Ranges (S),11.1,1725,1833,94.1%
2012,Year 5,27630,Yarriambiack (S),11.1,66,68,97.1%
2012,Year 7,20110,Alpine (S),11.1,121,129,93.8%
2012,Year 7,20260,Ararat (Rc),11.1,159,168,94.6%
2012,Year 7,20570,Ballarat (C),11.1,1452,1564,92.8%
2012,Year 7,20660,Banyule (C),11.1,1818,1895,95.9%
2012,Year 7,20740,Bass Coast (S),11.1,270,289,93.4%
2012,Year 7,20830,Baw Baw (S),11.1,652,700,93.1%
2012,Year 7,20910,Bayside (C),11.1,1078,1096,98.4%
2012,Year 7,21010,Benalla (Rc),11.1,130,138,94.2%
2012,Year 7,21110,Boroondara (C),11.1,2614,2642,98.9%
2012,Year 7,21180,Brimbank (C),11.1,1619,1797,90.1%
2012,Year 7,21270,Buloke (S),11.1,99,103,96.1%
2012,Year 7,21370,Campaspe (S),11.1,508,538,94.4%
2012,Year 7,21450,Cardinia (S),11.1,945,979,96.5%
2012,Year 7,21610,Casey (C),11.1,3000,3209,93.5%
2012,Year 7,21670,Central Goldfields (S),11.1,170,181,93.9%
2012,Year 7,21750,Colac-Otway (S),11.1,216,234,92.3%
2012,Year 7,21830,Corangamite (S),11.1,216,235,91.9%
2012,Year 7,21890,Darebin (C),11.1,935,997,93.8%
2012,Year 7,22110,East Gippsland (S),11.1,427,447,95.5%
2012,Year 7,22170,Frankston (C),11.1,1610,1722,93.5%
2012,Year 7,22250,Gannawarra (S),11.1,105,109,96.3%
2012,Year 7,22410,Glen Eira (C),11.1,1233,1276,96.6%
2012,Year 7,22490,Glenelg (S),11.1,222,239,92.9%
2012,Year 7,22670,Greater Bendigo (C),11.1,1226,1297,94.5%
2012,Year 7,22310,Greater Dandenong (C),11.1,1543,1724,89.5%
2012,Year 7,22750,Greater Geelong (C),11.1,2903,3048,95.2%
2012,Year 7,22830,Greater Shepparton (C),11.1,829,907,91.4%
2012,Year 7,22910,Hepburn (S),11.1,72,76,94.7%
2012,Year 7,22980,Hindmarsh (S),11.1,74,87,85.1%
2012,Year 7,23110,Hobsons Bay (C),11.1,729,759,96.0%
2012,Year 7,23190,Horsham (Rc),11.1,207,230,90.0%
2012,Year 7,23270,Hume (C),11.1,1954,2186,89.4%
2012,Year 7,23350,Indigo (S),11.1,91,95,95.8%
2012,Year 7,23430,Kingston (C),11.1,1353,1401,96.6%
2012,Year 7,23670,Knox (C),11.1,1038,1072,96.8%
2012,Year 7,23810,Latrobe (C),11.1,812,885,91.8%
2012,Year 7,23940,Loddon (S),11.1,71,77,92.2%
2012,Year 7,24130,Macedon Ranges (S),11.1,532,558,95.3%
2012,Year 7,24210,Manningham (C),11.1,1020,1095,93.2%
2012,Year 7,24250,Mansfield (S),11.1,79,82,96.3%
2012,Year 7,24330,Maribyrnong (C),11.1,783,835,93.8%
2012,Year 7,24410,Maroondah (C),11.1,1286,1329,96.8%
2012,Year 7,24600,Melbourne (C),11.1,806,828,97.3%
2012,Year 7,24650,Melton (S),11.1,1313,1411,93.1%
2012,Year 7,24780,Mildura (Rc),11.1,706,770,91.7%
2012,Year 7,24850,Mitchell (S),11.1,515,528,97.5%
2012,Year 7,24900,Moira (S),11.1,312,344,90.7%
2012,Year 7,24970,Monash (C),11.1,2635,2738,96.2%
2012,Year 7,25060,Moonee Valley (C),11.1,1566,1613,97.1%
2012,Year 7,25150,Moorabool (S),11.1,287,302,95.0%
2012,Year 7,25250,Moreland (C),11.1,960,1049,91.5%
2012,Year 7,25340,Mornington Peninsula (S),11.1,1636,1694,96.6%
2012,Year 7,25430,Mount Alexander (S),11.1,113,122,92.6%
2012,Year 7,25490,Moyne (S),11.1,47,47,100.0%
2012,Year 7,25620,Murrindindi (S),11.1,100,106,94.3%
2012,Year 7,25710,Nillumbik (S),11.1,624,655,95.3%
2012,Year 7,25810,Northern Grampians (S),11.1,103,110,93.6%
2012,Year 7,25900,Port Phillip (C),11.1,384,408,94.1%
2012,Year 7,25990,Pyrenees (S),11.1,30,32,93.8%
2012,Year 7,26170,South Gippsland (S),11.1,345,369,93.5%
2012,Year 7,26260,Southern Grampians (S),11.1,215,227,94.7%
2012,Year 7,26350,Stonnington (C),11.1,961,970,99.1%
2012,Year 7,26430,Strathbogie (S),11.1,65,69,94.2%
2012,Year 7,26490,Surf Coast (S),11.1,82,87,94.3%
2012,Year 7,26610,Swan Hill (Rc),11.1,328,355,92.4%
2012,Year 7,26670,Towong (S),11.1,100,105,95.2%
2012,Year 7,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2012,Year 7,26700,Wangaratta (Rc),11.1,361,379,95.3%
2012,Year 7,26730,Warrnambool (C),11.1,532,564,94.3%
2012,Year 7,26810,Wellington (S),11.1,491,517,95.0%
2012,Year 7,26890,West Wimmera (S),11.1,58,59,98.3%
2012,Year 7,26980,Whitehorse (C),11.1,1659,1722,96.3%
2012,Year 7,27070,Whittlesea (C),11.1,1444,1537,93.9%
2012,Year 7,27170,Wodonga (Rc),11.1,503,539,93.3%
2012,Year 7,27260,Wyndham (C),11.1,2132,2291,93.1%
2012,Year 7,27350,Yarra (C),11.1,550,569,96.7%
2012,Year 7,27450,Yarra Ranges (S),11.1,1835,1932,95.0%
2012,Year 7,27630,Yarriambiack (S),11.1,81,90,90.0%
2012,Year 9,20110,Alpine (S),11.1,116,124,93.5%
2012,Year 9,20260,Ararat (Rc),11.1,152,169,89.9%
2012,Year 9,20570,Ballarat (C),11.1,1334,1468,90.9%
2012,Year 9,20660,Banyule (C),11.1,1656,1774,93.3%
2012,Year 9,20740,Bass Coast (S),11.1,213,225,94.7%
2012,Year 9,20830,Baw Baw (S),11.1,661,705,93.8%
2012,Year 9,20910,Bayside (C),11.1,989,1024,96.6%
2012,Year 9,21010,Benalla (Rc),11.1,118,132,89.4%
2012,Year 9,21110,Boroondara (C),11.1,2641,2686,98.3%
2012,Year 9,21180,Brimbank (C),11.1,1480,1662,89.0%
2012,Year 9,21270,Buloke (S),11.1,74,77,96.1%
2012,Year 9,21370,Campaspe (S),11.1,511,561,91.1%
2012,Year 9,21450,Cardinia (S),11.1,689,742,92.9%
2012,Year 9,21610,Casey (C),11.1,2939,3236,90.8%
2012,Year 9,21670,Central Goldfields (S),11.1,175,192,91.1%
2012,Year 9,21750,Colac-Otway (S),11.1,197,225,87.6%
2012,Year 9,21830,Corangamite (S),11.1,239,254,94.1%
2012,Year 9,21890,Darebin (C),11.1,874,977,89.5%
2012,Year 9,22110,East Gippsland (S),11.1,427,471,90.7%
2012,Year 9,22170,Frankston (C),11.1,1442,1588,90.8%
2012,Year 9,22250,Gannawarra (S),11.1,102,110,92.7%
2012,Year 9,22410,Glen Eira (C),11.1,1107,1142,96.9%
2012,Year 9,22490,Glenelg (S),11.1,191,218,87.6%
2012,Year 9,22670,Greater Bendigo (C),11.1,1211,1311,92.4%
2012,Year 9,22310,Greater Dandenong (C),11.1,1542,1783,86.5%
2012,Year 9,22750,Greater Geelong (C),11.1,2627,2824,93.0%
2012,Year 9,22830,Greater Shepparton (C),11.1,748,841,88.9%
2012,Year 9,22910,Hepburn (S),11.1,71,72,98.6%
2012,Year 9,22980,Hindmarsh (S),11.1,59,64,92.2%
2012,Year 9,23110,Hobsons Bay (C),11.1,673,724,93.0%
2012,Year 9,23190,Horsham (Rc),11.1,215,234,91.9%
2012,Year 9,23270,Hume (C),11.1,2027,2330,87.0%
2012,Year 9,23350,Indigo (S),11.1,95,99,96.0%
2012,Year 9,23430,Kingston (C),11.1,1289,1354,95.2%
2012,Year 9,23670,Knox (C),11.1,1082,1143,94.7%
2012,Year 9,23810,Latrobe (C),11.1,737,812,90.8%
2012,Year 9,23940,Loddon (S),11.1,59,66,89.4%
2012,Year 9,24130,Macedon Ranges (S),11.1,474,514,92.2%
2012,Year 9,24210,Manningham (C),11.1,1023,1110,92.2%
2012,Year 9,24250,Mansfield (S),11.1,351,355,98.9%
2012,Year 9,24330,Maribyrnong (C),11.1,614,731,84.0%
2012,Year 9,24410,Maroondah (C),11.1,1340,1406,95.3%
2012,Year 9,24600,Melbourne (C),11.1,913,934,97.8%
2012,Year 9,24650,Melton (S),11.1,1084,1200,90.3%
2012,Year 9,24780,Mildura (Rc),11.1,704,788,89.3%
2012,Year 9,24850,Mitchell (S),11.1,453,494,91.7%
2012,Year 9,24900,Moira (S),11.1,346,380,91.1%
2012,Year 9,24970,Monash (C),11.1,2325,2453,94.8%
2012,Year 9,25060,Moonee Valley (C),11.1,1490,1570,94.9%
2012,Year 9,25150,Moorabool (S),11.1,286,301,95.0%
2012,Year 9,25250,Moreland (C),11.1,729,828,88.0%
2012,Year 9,25340,Mornington Peninsula (S),11.1,1463,1561,93.7%
2012,Year 9,25430,Mount Alexander (S),11.1,112,120,93.3%
2012,Year 9,25490,Moyne (S),11.1,47,52,90.4%
2012,Year 9,25620,Murrindindi (S),11.1,90,99,90.9%
2012,Year 9,25710,Nillumbik (S),11.1,522,539,96.8%
2012,Year 9,25810,Northern Grampians (S),11.1,90,104,86.5%
2012,Year 9,25900,Port Phillip (C),11.1,504,525,96.0%
2012,Year 9,25990,Pyrenees (S),11.1,38,40,95.0%
2012,Year 9,26170,South Gippsland (S),11.1,370,389,95.1%
2012,Year 9,26260,Southern Grampians (S),11.1,246,265,92.8%
2012,Year 9,26350,Stonnington (C),11.1,956,965,99.1%
2012,Year 9,26430,Strathbogie (S),11.1,38,42,90.5%
2012,Year 9,26490,Surf Coast (S),11.1,47,49,95.9%
2012,Year 9,26610,Swan Hill (Rc),11.1,262,296,88.5%
2012,Year 9,26670,Towong (S),11.1,96,98,98.0%
2012,Year 9,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2012,Year 9,26700,Wangaratta (Rc),11.1,324,360,90.0%
2012,Year 9,26730,Warrnambool (C),11.1,486,528,92.0%
2012,Year 9,26810,Wellington (S),11.1,504,554,91.0%
2012,Year 9,26890,West Wimmera (S),11.1,55,59,93.2%
2012,Year 9,26980,Whitehorse (C),11.1,1508,1582,95.3%
2012,Year 9,27070,Whittlesea (C),11.1,1323,1457,90.8%
2012,Year 9,27170,Wodonga (Rc),11.1,437,477,91.6%
2012,Year 9,27260,Wyndham (C),11.1,2002,2228,89.9%
2012,Year 9,27350,Yarra (C),11.1,734,763,96.2%
2012,Year 9,27450,Yarra Ranges (S),11.1,1736,1870,92.8%
2012,Year 9,27630,Yarriambiack (S),11.1,74,87,85.1%
2013,Year 3,20110,Alpine (S),11.1,101,105,96.2%
2013,Year 3,20260,Ararat (Rc),11.1,119,127,93.7%
2013,Year 3,20570,Ballarat (C),11.1,1161,1238,93.8%
2013,Year 3,20660,Banyule (C),11.1,1301,1365,95.3%
2013,Year 3,20740,Bass Coast (S),11.1,309,323,95.7%
2013,Year 3,20830,Baw Baw (S),11.1,521,560,93.0%
2013,Year 3,20910,Bayside (C),11.1,1397,1411,99.0%
2013,Year 3,21010,Benalla (Rc),11.1,115,123,93.5%
2013,Year 3,21110,Boroondara (C),11.1,2157,2186,98.7%
2013,Year 3,21180,Brimbank (C),11.1,2075,2230,93.0%
2013,Year 3,21270,Buloke (S),11.1,74,78,94.9%
2013,Year 3,21370,Campaspe (S),11.1,481,504,95.4%
2013,Year 3,21450,Cardinia (S),11.1,1088,1121,97.1%
2013,Year 3,21610,Casey (C),11.1,3327,3513,94.7%
2013,Year 3,21670,Central Goldfields (S),11.1,128,136,94.1%
2013,Year 3,21750,Colac-Otway (S),11.1,216,231,93.5%
2013,Year 3,21830,Corangamite (S),11.1,196,207,94.7%
2013,Year 3,21890,Darebin (C),11.1,1228,1297,94.7%
2013,Year 3,22110,East Gippsland (S),11.1,444,475,93.5%
2013,Year 3,22170,Frankston (C),11.1,1324,1383,95.7%
2013,Year 3,22250,Gannawarra (S),11.1,92,95,96.8%
2013,Year 3,22410,Glen Eira (C),11.1,1593,1651,96.5%
2013,Year 3,22490,Glenelg (S),11.1,191,206,92.7%
2013,Year 3,22490,Golden Plains (S),11.1,239,248,96.4%
2013,Year 3,22670,Greater Bendigo (C),11.1,1188,1257,94.5%
2013,Year 3,22310,Greater Dandenong (C),11.1,1448,1568,92.3%
2013,Year 3,22750,Greater Geelong (C),11.1,2403,2557,94.0%
2013,Year 3,22830,Greater Shepparton (C),11.1,727,791,91.9%
2013,Year 3,22910,Hepburn (S),11.1,124,133,93.2%
2013,Year 3,22980,Hindmarsh (S),11.1,61,64,95.3%
2013,Year 3,23110,Hobsons Bay (C),11.1,917,990,92.6%
2013,Year 3,23190,Horsham (Rc),11.1,227,237,95.8%
2013,Year 3,23270,Hume (C),11.1,2226,2415,92.2%
2013,Year 3,23350,Indigo (S),11.1,169,183,92.3%
2013,Year 3,23430,Kingston (C),11.1,1540,1595,96.6%
2013,Year 3,23670,Knox (C),11.1,1527,1587,96.2%
2013,Year 3,23810,Latrobe (C),11.1,791,846,93.5%
2013,Year 3,23940,Loddon (S),11.1,79,80,98.8%
2013,Year 3,24130,Macedon Ranges (S),11.1,579,590,98.1%
2013,Year 3,24210,Manningham (C),11.1,1185,1244,95.3%
2013,Year 3,24250,Mansfield (S),11.1,64,66,97.0%
2013,Year 3,24330,Maribyrnong (C),11.1,572,601,95.2%
2013,Year 3,24410,Maroondah (C),11.1,1042,1067,97.7%
2013,Year 3,24600,Melbourne (C),11.1,257,266,96.6%
2013,Year 3,24650,Melton (S),11.1,1571,1672,94.0%
2013,Year 3,24780,Mildura (Rc),11.1,591,637,92.8%
2013,Year 3,24850,Mitchell (S),11.1,444,462,96.1%
2013,Year 3,24900,Moira (S),11.1,340,365,93.2%
2013,Year 3,24970,Monash (C),11.1,1980,2060,96.1%
2013,Year 3,25060,Moonee Valley (C),11.1,1434,1484,96.6%
2013,Year 3,25150,Moorabool (S),11.1,371,392,94.6%
2013,Year 3,25250,Moreland (C),11.1,1340,1426,94.0%
2013,Year 3,25340,Mornington Peninsula (S),11.1,1755,1826,96.1%
2013,Year 3,25430,Mount Alexander (S),11.1,157,164,95.7%
2013,Year 3,25490,Moyne (S),11.1,167,178,93.8%
2013,Year 3,25620,Murrindindi (S),11.1,127,136,93.4%
2013,Year 3,25710,Nillumbik (S),11.1,775,796,97.4%
2013,Year 3,25810,Northern Grampians (S),11.1,98,104,94.2%
2013,Year 3,25900,Port Phillip (C),11.1,585,599,97.7%
2013,Year 3,25990,Pyrenees (S),11.1,44,46,95.7%
2013,Year 3,26080,Queenscliffe (B),11.1,47,47,100.0%
2013,Year 3,26170,South Gippsland (S),11.1,308,324,95.1%
2013,Year 3,26260,Southern Grampians (S),11.1,205,215,95.3%
2013,Year 3,26350,Stonnington (C),11.1,849,862,98.5%
2013,Year 3,26430,Strathbogie (S),11.1,86,87,98.9%
2013,Year 3,26490,Surf Coast (S),11.1,323,327,98.8%
2013,Year 3,26610,Swan Hill (Rc),11.1,229,247,92.7%
2013,Year 3,26670,Towong (S),11.1,63,67,94.0%
2013,Year 3,29399,Unincorporated Vic,11.1,NDP,NDP,NDP
2013,Year 3,,Unknown LGA in Victoria,11.1,NDP,NDP,NDP
2013,Year 3,26700,Wangaratta (Rc),11.1,305,325,93.8%
2013,Year 3,26730,Warrnambool (C),11.1,402,421,95.5%
2013,Year 3,26810,Wellington (S),11.1,413,435,94.9%
2013,Year 3,26890,West Wimmera (S),11.1,32,37,86.5%
2013,Year 3,26980,Whitehorse (C),11.1,1780,1850,96.2%
2013,Year 3,27070,Whittlesea (C),11.1,1871,1973,94.8%
2013,Year 3,27170,Wodonga (Rc),11.1,467,499,93.6%
2013,Year 3,27260,Wyndham (C),11.1,2370,2490,95.2%
2013,Year 3,27350,Yarra (C),11.1,645,676,95.4%
2013,Year 3,27450,Yarra Ranges (S),11.1,1704,1772,96.2%
2013,Year 3,27630,Yarriambiack (S),11.1,64,74,86.5%
2013,Year 5,20110,Alpine (S),11.1,111,113,98.2%
2013,Year 5,20260,Ararat (Rc),11.1,126,130,96.9%
2013,Year 5,20570,Ballarat (C),11.1,1169,1227,95.3%
2013,Year 5,20660,Banyule (C),11.1,1311,1359,96.5%
2013,Year 5,20740,Bass Coast (S),11.1,308,319,96.6%
2013,Year 5,20830,Baw Baw (S),11.1,509,543,93.7%
2013,Year 5,20910,Bayside (C),11.1,1355,1363,99.4%
2013,Year 5,21010,Benalla (Rc),11.1,119,126,94.4%
2013,Year 5,21110,Boroondara (C),11.1,2255,2281,98.9%
2013,Year 5,21180,Brimbank (C),11.1,2184,2315,94.3%
2013,Year 5,21270,Buloke (S),11.1,75,81,92.6%
2013,Year 5,21370,Campaspe (S),11.1,439,460,95.4%
2013,Year 5,21450,Cardinia (S),11.1,1069,1091,98.0%
2013,Year 5,21610,Casey (C),11.1,3470,3602,96.3%
2013,Year 5,21670,Central Goldfields (S),11.1,132,136,97.1%
