Year,Year_Level,LGA_KEY,LGA_DESC,INDICATOR_NUM_FULL,Numerator,Denominator,Indicator_Calc
2011,Year 9,27260,Wyndham (C),11.2,1946,2070,94.0%
2011,Year 9,27350,Yarra (C),11.2,776,795,97.6%
2011,Year 9,27450,Yarra Ranges (S),11.2,1823,1902,95.8%
2011,Year 9,27630,Yarriambiack (S),11.2,87,93,93.5%
2012,Year 3,20110,Alpine (S),11.2,129,131,98.5%
2012,Year 3,20260,Ararat (Rc),11.2,116,125,92.8%
2012,Year 3,20570,Ballarat (C),11.2,1074,1158,92.7%
2012,Year 3,20660,Banyule (C),11.2,1356,1407,96.4%
2012,Year 3,20740,Bass Coast (S),11.2,294,309,95.1%
2012,Year 3,20830,Baw Baw (S),11.2,491,516,95.2%
2012,Year 3,20910,Bayside (C),11.2,1393,1405,99.1%
2012,Year 3,21010,Benalla (Rc),11.2,130,139,93.5%
2012,Year 3,21110,Boroondara (C),11.2,2168,2197,98.7%
2012,Year 3,21180,Brimbank (C),11.2,2122,2302,92.2%
2012,Year 3,21270,Buloke (S),11.2,69,78,88.5%
2012,Year 3,21370,Campaspe (S),11.2,436,466,93.6%
2012,Year 3,21450,Cardinia (S),11.2,961,993,96.8%
2012,Year 3,21610,Casey (C),11.2,3432,3632,94.5%
2012,Year 3,21670,Central Goldfields (S),11.2,123,131,93.9%
2012,Year 3,21750,Colac-Otway (S),11.2,213,235,90.6%
2012,Year 3,21830,Corangamite (S),11.2,188,202,93.1%
2012,Year 3,21890,Darebin (C),11.2,1092,1166,93.7%
2012,Year 3,22110,East Gippsland (S),11.2,462,496,93.1%
2012,Year 3,22170,Frankston (C),11.2,1313,1380,95.1%
2012,Year 3,22250,Gannawarra (S),11.2,90,94,95.7%
2012,Year 3,22410,Glen Eira (C),11.2,1517,1589,95.5%
2012,Year 3,22490,Glenelg (S),11.2,233,243,95.9%
2012,Year 3,22490,Golden Plains (S),11.2,215,222,96.8%
2012,Year 3,22670,Greater Bendigo (C),11.2,1123,1196,93.9%
2012,Year 3,22310,Greater Dandenong (C),11.2,1455,1579,92.1%
2012,Year 3,22750,Greater Geelong (C),11.2,2344,2479,94.6%
2012,Year 3,22830,Greater Shepparton (C),11.2,718,774,92.8%
2012,Year 3,22910,Hepburn (S),11.2,135,138,97.8%
2012,Year 3,22980,Hindmarsh (S),11.2,68,72,94.4%
2012,Year 3,23110,Hobsons Bay (C),11.2,904,973,92.9%
2012,Year 3,23190,Horsham (Rc),11.2,210,225,93.3%
2012,Year 3,23270,Hume (C),11.2,2165,2344,92.4%
2012,Year 3,23350,Indigo (S),11.2,193,202,95.5%
2012,Year 3,23430,Kingston (C),11.2,1514,1581,95.8%
2012,Year 3,23670,Knox (C),11.2,1577,1646,95.8%
2012,Year 3,23810,Latrobe (C),11.2,866,939,92.2%
2012,Year 3,23940,Loddon (S),11.2,72,75,96.0%
2012,Year 3,24130,Macedon Ranges (S),11.2,602,619,97.3%
2012,Year 3,24210,Manningham (C),11.2,1181,1237,95.5%
2012,Year 3,24250,Mansfield (S),11.2,57,61,93.4%
2012,Year 3,24330,Maribyrnong (C),11.2,556,590,94.2%
2012,Year 3,24410,Maroondah (C),11.2,1056,1089,97.0%
2012,Year 3,24600,Melbourne (C),11.2,203,211,96.2%
2012,Year 3,24650,Melton (S),11.2,1541,1638,94.1%
2012,Year 3,24780,Mildura (Rc),11.2,627,681,92.1%
2012,Year 3,24850,Mitchell (S),11.2,428,453,94.5%
2012,Year 3,24900,Moira (S),11.2,302,324,93.2%
2012,Year 3,24970,Monash (C),11.2,1809,1895,95.5%
2012,Year 3,25060,Moonee Valley (C),11.2,1448,1513,95.7%
2012,Year 3,25150,Moorabool (S),11.2,386,406,95.1%
2012,Year 3,25250,Moreland (C),11.2,1315,1401,93.9%
2012,Year 3,25340,Mornington Peninsula (S),11.2,1711,1775,96.4%
2012,Year 3,25430,Mount Alexander (S),11.2,148,155,95.5%
2012,Year 3,25490,Moyne (S),11.2,175,179,97.8%
2012,Year 3,25620,Murrindindi (S),11.2,130,137,94.9%
2012,Year 3,25710,Nillumbik (S),11.2,876,901,97.2%
2012,Year 3,25810,Northern Grampians (S),11.2,117,127,92.1%
2012,Year 3,25900,Port Phillip (C),11.2,590,608,97.0%
2012,Year 3,25990,Pyrenees (S),11.2,56,60,93.3%
2012,Year 3,26080,Queenscliffe (B),11.2,38,38,100.0%
2012,Year 3,26170,South Gippsland (S),11.2,339,363,93.4%
2012,Year 3,26260,Southern Grampians (S),11.2,205,212,96.7%
2012,Year 3,26350,Stonnington (C),11.2,838,840,99.8%
2012,Year 3,26430,Strathbogie (S),11.2,79,83,95.2%
2012,Year 3,26490,Surf Coast (S),11.2,314,318,98.7%
2012,Year 3,26610,Swan Hill (Rc),11.2,239,258,92.6%
2012,Year 3,26670,Towong (S),11.2,66,67,98.5%
2012,Year 3,29399,Unincorporated Vic,11.2,5,5,100.0%
2012,Year 3,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2012,Year 3,26700,Wangaratta (Rc),11.2,323,344,93.9%
2012,Year 3,26730,Warrnambool (C),11.2,428,447,95.7%
2012,Year 3,26810,Wellington (S),11.2,454,478,95.0%
2012,Year 3,26890,West Wimmera (S),11.2,36,37,97.3%
2012,Year 3,26980,Whitehorse (C),11.2,1691,1773,95.4%
2012,Year 3,27070,Whittlesea (C),11.2,1876,1991,94.2%
2012,Year 3,27170,Wodonga (Rc),11.2,424,453,93.6%
2012,Year 3,27260,Wyndham (C),11.2,2256,2391,94.4%
2012,Year 3,27350,Yarra (C),11.2,623,639,97.5%
2012,Year 3,27450,Yarra Ranges (S),11.2,1842,1907,96.6%
2012,Year 3,27630,Yarriambiack (S),11.2,63,72,87.5%
2012,Year 5,20110,Alpine (S),11.2,111,114,97.4%
2012,Year 5,20260,Ararat (Rc),11.2,106,116,91.4%
2012,Year 5,20570,Ballarat (C),11.2,1095,1197,91.5%
2012,Year 5,20660,Banyule (C),11.2,1268,1324,95.8%
2012,Year 5,20740,Bass Coast (S),11.2,295,308,95.8%
2012,Year 5,20830,Baw Baw (S),11.2,502,535,93.8%
2012,Year 5,20910,Bayside (C),11.2,1337,1351,99.0%
2012,Year 5,21010,Benalla (Rc),11.2,121,128,94.5%
2012,Year 5,21110,Boroondara (C),11.2,2153,2186,98.5%
2012,Year 5,21180,Brimbank (C),11.2,2134,2328,91.7%
2012,Year 5,21270,Buloke (S),11.2,80,86,93.0%
2012,Year 5,21370,Campaspe (S),11.2,434,468,92.7%
2012,Year 5,21450,Cardinia (S),11.2,961,1018,94.4%
2012,Year 5,21610,Casey (C),11.2,3283,3508,93.6%
2012,Year 5,21670,Central Goldfields (S),11.2,134,141,95.0%
2012,Year 5,21750,Colac-Otway (S),11.2,239,251,95.2%
2012,Year 5,21830,Corangamite (S),11.2,206,215,95.8%
2012,Year 5,21890,Darebin (C),11.2,1009,1118,90.3%
2012,Year 5,22110,East Gippsland (S),11.2,443,468,94.7%
2012,Year 5,22170,Frankston (C),11.2,1286,1378,93.3%
2012,Year 5,22250,Gannawarra (S),11.2,119,123,96.7%
2012,Year 5,22410,Glen Eira (C),11.2,1287,1348,95.5%
2012,Year 5,22490,Glenelg (S),11.2,218,238,91.6%
2012,Year 5,22490,Golden Plains (S),11.2,227,238,95.4%
2012,Year 5,22670,Greater Bendigo (C),11.2,1181,1290,91.6%
2012,Year 5,22310,Greater Dandenong (C),11.2,1443,1592,90.6%
2012,Year 5,22750,Greater Geelong (C),11.2,2482,2662,93.2%
2012,Year 5,22830,Greater Shepparton (C),11.2,801,888,90.2%
2012,Year 5,22910,Hepburn (S),11.2,128,133,96.2%
2012,Year 5,22980,Hindmarsh (S),11.2,72,78,92.3%
2012,Year 5,23110,Hobsons Bay (C),11.2,812,869,93.4%
2012,Year 5,23190,Horsham (Rc),11.2,213,235,90.6%
2012,Year 5,23270,Hume (C),11.2,2114,2362,89.5%
2012,Year 5,23350,Indigo (S),11.2,170,182,93.4%
2012,Year 5,23430,Kingston (C),11.2,1349,1404,96.1%
2012,Year 5,23670,Knox (C),11.2,1564,1630,96.0%
2012,Year 5,23810,Latrobe (C),11.2,782,862,90.7%
2012,Year 5,23940,Loddon (S),11.2,59,66,89.4%
2012,Year 5,24130,Macedon Ranges (S),11.2,551,575,95.8%
2012,Year 5,24210,Manningham (C),11.2,1165,1208,96.4%
2012,Year 5,24250,Mansfield (S),11.2,70,77,90.9%
2012,Year 5,24330,Maribyrnong (C),11.2,459,505,90.9%
2012,Year 5,24410,Maroondah (C),11.2,1103,1143,96.5%
2012,Year 5,24600,Melbourne (C),11.2,328,336,97.6%
2012,Year 5,24650,Melton (S),11.2,1281,1388,92.3%
2012,Year 5,24780,Mildura (Rc),11.2,631,686,92.0%
2012,Year 5,24850,Mitchell (S),11.2,446,477,93.5%
2012,Year 5,24900,Moira (S),11.2,295,321,91.9%
2012,Year 5,24970,Monash (C),11.2,1834,1912,95.9%
2012,Year 5,25060,Moonee Valley (C),11.2,1400,1447,96.8%
2012,Year 5,25150,Moorabool (S),11.2,352,370,95.1%
2012,Year 5,25250,Moreland (C),11.2,1224,1329,92.1%
2012,Year 5,25340,Mornington Peninsula (S),11.2,1702,1796,94.8%
2012,Year 5,25430,Mount Alexander (S),11.2,134,150,89.3%
2012,Year 5,25490,Moyne (S),11.2,149,157,94.9%
2012,Year 5,25620,Murrindindi (S),11.2,132,138,95.7%
2012,Year 5,25710,Nillumbik (S),11.2,806,825,97.7%
2012,Year 5,25810,Northern Grampians (S),11.2,146,158,92.4%
2012,Year 5,25900,Port Phillip (C),11.2,452,467,96.8%
2012,Year 5,25990,Pyrenees (S),11.2,54,60,90.0%
2012,Year 5,26080,Queenscliffe (B),11.2,44,45,97.8%
2012,Year 5,26170,South Gippsland (S),11.2,292,315,92.7%
2012,Year 5,26260,Southern Grampians (S),11.2,185,198,93.4%
2012,Year 5,26350,Stonnington (C),11.2,865,873,99.1%
2012,Year 5,26430,Strathbogie (S),11.2,85,94,90.4%
2012,Year 5,26490,Surf Coast (S),11.2,286,296,96.6%
2012,Year 5,26610,Swan Hill (Rc),11.2,240,269,89.2%
2012,Year 5,26670,Towong (S),11.2,65,73,89.0%
2012,Year 5,29399,Unincorporated Vic,11.2,NDP,NDP,NDP
2012,Year 5,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2012,Year 5,26700,Wangaratta (Rc),11.2,323,345,93.6%
2012,Year 5,26730,Warrnambool (C),11.2,417,439,95.0%
2012,Year 5,26810,Wellington (S),11.2,430,457,94.1%
2012,Year 5,26890,West Wimmera (S),11.2,42,45,93.3%
2012,Year 5,26980,Whitehorse (C),11.2,1719,1796,95.7%
2012,Year 5,27070,Whittlesea (C),11.2,1660,1788,92.8%
2012,Year 5,27170,Wodonga (Rc),11.2,482,524,92.0%
2012,Year 5,27260,Wyndham (C),11.2,2055,2254,91.2%
2012,Year 5,27350,Yarra (C),11.2,541,558,97.0%
2012,Year 5,27450,Yarra Ranges (S),11.2,1743,1822,95.7%
2012,Year 5,27630,Yarriambiack (S),11.2,67,69,97.1%
2012,Year 7,20110,Alpine (S),11.2,119,126,94.4%
2012,Year 7,20260,Ararat (Rc),11.2,162,171,94.7%
2012,Year 7,20570,Ballarat (C),11.2,1465,1567,93.5%
2012,Year 7,20660,Banyule (C),11.2,1817,1888,96.2%
2012,Year 7,20740,Bass Coast (S),11.2,269,286,94.1%
2012,Year 7,20830,Baw Baw (S),11.2,677,705,96.0%
2012,Year 7,20910,Bayside (C),11.2,1079,1092,98.8%
2012,Year 7,21010,Benalla (Rc),11.2,132,137,96.4%
2012,Year 7,21110,Boroondara (C),11.2,2612,2640,98.9%
2012,Year 7,21180,Brimbank (C),11.2,1636,1813,90.2%
2012,Year 7,21270,Buloke (S),11.2,100,102,98.0%
2012,Year 7,21370,Campaspe (S),11.2,507,533,95.1%
2012,Year 7,21450,Cardinia (S),11.2,946,969,97.6%
2012,Year 7,21610,Casey (C),11.2,3034,3191,95.1%
2012,Year 7,21670,Central Goldfields (S),11.2,167,181,92.3%
2012,Year 7,21750,Colac-Otway (S),11.2,220,236,93.2%
2012,Year 7,21830,Corangamite (S),11.2,215,231,93.1%
2012,Year 7,21890,Darebin (C),11.2,912,984,92.7%
2012,Year 7,22110,East Gippsland (S),11.2,430,448,96.0%
2012,Year 7,22170,Frankston (C),11.2,1630,1719,94.8%
2012,Year 7,22250,Gannawarra (S),11.2,104,108,96.3%
2012,Year 7,22410,Glen Eira (C),11.2,1269,1295,98.0%
2012,Year 7,22490,Glenelg (S),11.2,225,238,94.5%
2012,Year 7,22670,Greater Bendigo (C),11.2,1216,1285,94.6%
2012,Year 7,22310,Greater Dandenong (C),11.2,1580,1722,91.8%
2012,Year 7,22750,Greater Geelong (C),11.2,2891,3026,95.5%
2012,Year 7,22830,Greater Shepparton (C),11.2,858,921,93.2%
2012,Year 7,22910,Hepburn (S),11.2,68,72,94.4%
2012,Year 7,22980,Hindmarsh (S),11.2,80,90,88.9%
2012,Year 7,23110,Hobsons Bay (C),11.2,720,749,96.1%
2012,Year 7,23190,Horsham (Rc),11.2,216,232,93.1%
2012,Year 7,23270,Hume (C),11.2,1980,2165,91.5%
2012,Year 7,23350,Indigo (S),11.2,91,96,94.8%
2012,Year 7,23430,Kingston (C),11.2,1366,1402,97.4%
2012,Year 7,23670,Knox (C),11.2,1040,1068,97.4%
2012,Year 7,23810,Latrobe (C),11.2,800,882,90.7%
2012,Year 7,23940,Loddon (S),11.2,69,76,90.8%
2012,Year 7,24130,Macedon Ranges (S),11.2,543,567,95.8%
2012,Year 7,24210,Manningham (C),11.2,1032,1101,93.7%
2012,Year 7,24250,Mansfield (S),11.2,85,87,97.7%
2012,Year 7,24330,Maribyrnong (C),11.2,789,827,95.4%
2012,Year 7,24410,Maroondah (C),11.2,1297,1325,97.9%
2012,Year 7,24600,Melbourne (C),11.2,813,826,98.4%
2012,Year 7,24650,Melton (S),11.2,1320,1405,94.0%
2012,Year 7,24780,Mildura (Rc),11.2,705,757,93.1%
2012,Year 7,24850,Mitchell (S),11.2,503,521,96.5%
2012,Year 7,24900,Moira (S),11.2,333,352,94.6%
2012,Year 7,24970,Monash (C),11.2,2651,2735,96.9%
2012,Year 7,25060,Moonee Valley (C),11.2,1567,1614,97.1%
2012,Year 7,25150,Moorabool (S),11.2,285,295,96.6%
2012,Year 7,25250,Moreland (C),11.2,966,1046,92.4%
2012,Year 7,25340,Mornington Peninsula (S),11.2,1633,1694,96.4%
2012,Year 7,25430,Mount Alexander (S),11.2,114,121,94.2%
2012,Year 7,25490,Moyne (S),11.2,46,49,93.9%
2012,Year 7,25620,Murrindindi (S),11.2,101,103,98.1%
2012,Year 7,25710,Nillumbik (S),11.2,628,654,96.0%
2012,Year 7,25810,Northern Grampians (S),11.2,99,108,91.7%
2012,Year 7,25900,Port Phillip (C),11.2,381,410,92.9%
2012,Year 7,25990,Pyrenees (S),11.2,30,32,93.8%
2012,Year 7,26170,South Gippsland (S),11.2,352,375,93.9%
2012,Year 7,26260,Southern Grampians (S),11.2,219,227,96.5%
2012,Year 7,26350,Stonnington (C),11.2,957,968,98.9%
2012,Year 7,26430,Strathbogie (S),11.2,64,69,92.8%
2012,Year 7,26490,Surf Coast (S),11.2,85,87,97.7%
2012,Year 7,26610,Swan Hill (Rc),11.2,334,354,94.4%
2012,Year 7,26670,Towong (S),11.2,102,103,99.0%
2012,Year 7,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2012,Year 7,26700,Wangaratta (Rc),11.2,338,373,90.6%
2012,Year 7,26730,Warrnambool (C),11.2,545,569,95.8%
2012,Year 7,26810,Wellington (S),11.2,504,523,96.4%
2012,Year 7,26890,West Wimmera (S),11.2,57,60,95.0%
2012,Year 7,26980,Whitehorse (C),11.2,1670,1722,97.0%
2012,Year 7,27070,Whittlesea (C),11.2,1454,1537,94.6%
2012,Year 7,27170,Wodonga (Rc),11.2,501,536,93.5%
2012,Year 7,27260,Wyndham (C),11.2,2144,2286,93.8%
2012,Year 7,27350,Yarra (C),11.2,547,569,96.1%
2012,Year 7,27450,Yarra Ranges (S),11.2,1857,1948,95.3%
2012,Year 7,27630,Yarriambiack (S),11.2,81,89,91.0%
2012,Year 9,20110,Alpine (S),11.2,121,126,96.0%
2012,Year 9,20260,Ararat (Rc),11.2,157,164,95.7%
2012,Year 9,20570,Ballarat (C),11.2,1357,1435,94.6%
2012,Year 9,20660,Banyule (C),11.2,1696,1768,95.9%
2012,Year 9,20740,Bass Coast (S),11.2,229,235,97.4%
2012,Year 9,20830,Baw Baw (S),11.2,687,711,96.6%
2012,Year 9,20910,Bayside (C),11.2,993,1015,97.8%
2012,Year 9,21010,Benalla (Rc),11.2,129,137,94.2%
2012,Year 9,21110,Boroondara (C),11.2,2660,2684,99.1%
2012,Year 9,21180,Brimbank (C),11.2,1535,1659,92.5%
2012,Year 9,21270,Buloke (S),11.2,75,78,96.2%
2012,Year 9,21370,Campaspe (S),11.2,527,555,95.0%
2012,Year 9,21450,Cardinia (S),11.2,714,746,95.7%
2012,Year 9,21610,Casey (C),11.2,3017,3165,95.3%
2012,Year 9,21670,Central Goldfields (S),11.2,185,192,96.4%
2012,Year 9,21750,Colac-Otway (S),11.2,213,230,92.6%
2012,Year 9,21830,Corangamite (S),11.2,243,253,96.0%
2012,Year 9,21890,Darebin (C),11.2,902,962,93.8%
2012,Year 9,22110,East Gippsland (S),11.2,453,467,97.0%
2012,Year 9,22170,Frankston (C),11.2,1498,1590,94.2%
2012,Year 9,22250,Gannawarra (S),11.2,109,110,99.1%
2012,Year 9,22410,Glen Eira (C),11.2,1133,1155,98.1%
2012,Year 9,22490,Glenelg (S),11.2,194,209,92.8%
2012,Year 9,22670,Greater Bendigo (C),11.2,1235,1308,94.4%
2012,Year 9,22310,Greater Dandenong (C),11.2,1654,1793,92.2%
2012,Year 9,22750,Greater Geelong (C),11.2,2653,2797,94.9%
2012,Year 9,22830,Greater Shepparton (C),11.2,782,839,93.2%
2012,Year 9,22910,Hepburn (S),11.2,59,61,96.7%
2012,Year 9,22980,Hindmarsh (S),11.2,62,65,95.4%
2012,Year 9,23110,Hobsons Bay (C),11.2,703,732,96.0%
2012,Year 9,23190,Horsham (Rc),11.2,222,232,95.7%
2012,Year 9,23270,Hume (C),11.2,2135,2313,92.3%
2012,Year 9,23350,Indigo (S),11.2,93,94,98.9%
2012,Year 9,23430,Kingston (C),11.2,1330,1363,97.6%
2012,Year 9,23670,Knox (C),11.2,1111,1140,97.5%
2012,Year 9,23810,Latrobe (C),11.2,760,827,91.9%
2012,Year 9,23940,Loddon (S),11.2,67,71,94.4%
2012,Year 9,24130,Macedon Ranges (S),11.2,495,519,95.4%
2012,Year 9,24210,Manningham (C),11.2,1040,1101,94.5%
2012,Year 9,24250,Mansfield (S),11.2,352,355,99.2%
2012,Year 9,24330,Maribyrnong (C),11.2,670,734,91.3%
2012,Year 9,24410,Maroondah (C),11.2,1351,1404,96.2%
2012,Year 9,24600,Melbourne (C),11.2,920,927,99.2%
2012,Year 9,24650,Melton (S),11.2,1121,1192,94.0%
2012,Year 9,24780,Mildura (Rc),11.2,701,777,90.2%
2012,Year 9,24850,Mitchell (S),11.2,454,485,93.6%
2012,Year 9,24900,Moira (S),11.2,359,376,95.5%
2012,Year 9,24970,Monash (C),11.2,2358,2444,96.5%
2012,Year 9,25060,Moonee Valley (C),11.2,1519,1567,96.9%
2012,Year 9,25150,Moorabool (S),11.2,288,298,96.6%
2012,Year 9,25250,Moreland (C),11.2,749,829,90.3%
2012,Year 9,25340,Mornington Peninsula (S),11.2,1501,1558,96.3%
2012,Year 9,25430,Mount Alexander (S),11.2,121,124,97.6%
2012,Year 9,25490,Moyne (S),11.2,51,52,98.1%
2012,Year 9,25620,Murrindindi (S),11.2,97,99,98.0%
2012,Year 9,25710,Nillumbik (S),11.2,533,541,98.5%
2012,Year 9,25810,Northern Grampians (S),11.2,92,103,89.3%
2012,Year 9,25900,Port Phillip (C),11.2,513,527,97.3%
2012,Year 9,25990,Pyrenees (S),11.2,37,39,94.9%
2012,Year 9,26170,South Gippsland (S),11.2,377,385,97.9%
2012,Year 9,26260,Southern Grampians (S),11.2,258,268,96.3%
2012,Year 9,26350,Stonnington (C),11.2,971,978,99.3%
2012,Year 9,26430,Strathbogie (S),11.2,41,43,95.3%
2012,Year 9,26490,Surf Coast (S),11.2,48,50,96.0%
2012,Year 9,26610,Swan Hill (Rc),11.2,276,294,93.9%
2012,Year 9,26670,Towong (S),11.2,99,100,99.0%
2012,Year 9,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2012,Year 9,26700,Wangaratta (Rc),11.2,354,382,92.7%
2012,Year 9,26730,Warrnambool (C),11.2,501,525,95.4%
2012,Year 9,26810,Wellington (S),11.2,518,555,93.3%
2012,Year 9,26890,West Wimmera (S),11.2,61,63,96.8%
2012,Year 9,26980,Whitehorse (C),11.2,1554,1582,98.2%
2012,Year 9,27070,Whittlesea (C),11.2,1377,1442,95.5%
2012,Year 9,27170,Wodonga (Rc),11.2,438,472,92.8%
2012,Year 9,27260,Wyndham (C),11.2,2090,2214,94.4%
2012,Year 9,27350,Yarra (C),11.2,736,760,96.8%
2012,Year 9,27450,Yarra Ranges (S),11.2,1780,1860,95.7%
2012,Year 9,27630,Yarriambiack (S),11.2,81,89,91.0%
2013,Year 3,20110,Alpine (S),11.2,102,105,97.1%
2013,Year 3,20260,Ararat (Rc),11.2,125,130,96.2%
2013,Year 3,20570,Ballarat (C),11.2,1153,1223,94.3%
2013,Year 3,20660,Banyule (C),11.2,1296,1364,95.0%
2013,Year 3,20740,Bass Coast (S),11.2,311,322,96.6%
2013,Year 3,20830,Baw Baw (S),11.2,509,553,92.0%
2013,Year 3,20910,Bayside (C),11.2,1392,1405,99.1%
2013,Year 3,21010,Benalla (Rc),11.2,120,125,96.0%
2013,Year 3,21110,Boroondara (C),11.2,2166,2186,99.1%
2013,Year 3,21180,Brimbank (C),11.2,2070,2232,92.7%
2013,Year 3,21270,Buloke (S),11.2,76,78,97.4%
2013,Year 3,21370,Campaspe (S),11.2,480,497,96.6%
2013,Year 3,21450,Cardinia (S),11.2,1101,1123,98.0%
2013,Year 3,21610,Casey (C),11.2,3344,3495,95.7%
2013,Year 3,21670,Central Goldfields (S),11.2,132,140,94.3%
2013,Year 3,21750,Colac-Otway (S),11.2,213,228,93.4%
2013,Year 3,21830,Corangamite (S),11.2,197,208,94.7%
2013,Year 3,21890,Darebin (C),11.2,1229,1293,95.1%
2013,Year 3,22110,East Gippsland (S),11.2,432,468,92.3%
2013,Year 3,22170,Frankston (C),11.2,1311,1375,95.3%
2013,Year 3,22250,Gannawarra (S),11.2,93,96,96.9%
2013,Year 3,22410,Glen Eira (C),11.2,1580,1643,96.2%
2013,Year 3,22490,Glenelg (S),11.2,194,206,94.2%
2013,Year 3,22490,Golden Plains (S),11.2,236,242,97.5%
2013,Year 3,22670,Greater Bendigo (C),11.2,1193,1253,95.2%
2013,Year 3,22310,Greater Dandenong (C),11.2,1436,1559,92.1%
2013,Year 3,22750,Greater Geelong (C),11.2,2407,2546,94.5%
2013,Year 3,22830,Greater Shepparton (C),11.2,710,782,90.8%
2013,Year 3,22910,Hepburn (S),11.2,133,138,96.4%
2013,Year 3,22980,Hindmarsh (S),11.2,61,64,95.3%
2013,Year 3,23110,Hobsons Bay (C),11.2,911,985,92.5%
2013,Year 3,23190,Horsham (Rc),11.2,228,239,95.4%
2013,Year 3,23270,Hume (C),11.2,2234,2415,92.5%
2013,Year 3,23350,Indigo (S),11.2,174,184,94.6%
2013,Year 3,23430,Kingston (C),11.2,1531,1594,96.0%
2013,Year 3,23670,Knox (C),11.2,1529,1577,97.0%
2013,Year 3,23810,Latrobe (C),11.2,784,838,93.6%
2013,Year 3,23940,Loddon (S),11.2,80,81,98.8%
2013,Year 3,24130,Macedon Ranges (S),11.2,573,586,97.8%
2013,Year 3,24210,Manningham (C),11.2,1188,1243,95.6%
2013,Year 3,24250,Mansfield (S),11.2,65,67,97.0%
2013,Year 3,24330,Maribyrnong (C),11.2,561,595,94.3%
2013,Year 3,24410,Maroondah (C),11.2,1031,1058,97.4%
2013,Year 3,24600,Melbourne (C),11.2,259,264,98.1%
2013,Year 3,24650,Melton (S),11.2,1566,1657,94.5%
2013,Year 3,24780,Mildura (Rc),11.2,602,640,94.1%
2013,Year 3,24850,Mitchell (S),11.2,444,465,95.5%
2013,Year 3,24900,Moira (S),11.2,344,364,94.5%
2013,Year 3,24970,Monash (C),11.2,1967,2049,96.0%
2013,Year 3,25060,Moonee Valley (C),11.2,1441,1490,96.7%
2013,Year 3,25150,Moorabool (S),11.2,378,394,95.9%
2013,Year 3,25250,Moreland (C),11.2,1337,1423,94.0%
2013,Year 3,25340,Mornington Peninsula (S),11.2,1761,1810,97.3%
2013,Year 3,25430,Mount Alexander (S),11.2,157,163,96.3%
2013,Year 3,25490,Moyne (S),11.2,173,175,98.9%
2013,Year 3,25620,Murrindindi (S),11.2,134,138,97.1%
2013,Year 3,25710,Nillumbik (S),11.2,775,796,97.4%
2013,Year 3,25810,Northern Grampians (S),11.2,100,106,94.3%
2013,Year 3,25900,Port Phillip (C),11.2,585,599,97.7%
2013,Year 3,25990,Pyrenees (S),11.2,48,48,100.0%
2013,Year 3,26080,Queenscliffe (B),11.2,46,47,97.9%
2013,Year 3,26170,South Gippsland (S),11.2,313,324,96.6%
2013,Year 3,26260,Southern Grampians (S),11.2,210,215,97.7%
2013,Year 3,26350,Stonnington (C),11.2,839,859,97.7%
2013,Year 3,26430,Strathbogie (S),11.2,88,89,98.9%
2013,Year 3,26490,Surf Coast (S),11.2,319,326,97.9%
2013,Year 3,26610,Swan Hill (Rc),11.2,231,249,92.8%
2013,Year 3,26670,Towong (S),11.2,65,67,97.0%
2013,Year 3,29399,Unincorporated Vic,11.2,NDP,NDP,NDP
2013,Year 3,,Unknown LGA in Victoria,11.2,NDP,NDP,100.0%
2013,Year 3,26700,Wangaratta (Rc),11.2,312,327,95.4%
2013,Year 3,26730,Warrnambool (C),11.2,395,415,95.2%
2013,Year 3,26810,Wellington (S),11.2,424,438,96.8%
2013,Year 3,26890,West Wimmera (S),11.2,35,37,94.6%
2013,Year 3,26980,Whitehorse (C),11.2,1760,1833,96.0%
2013,Year 3,27070,Whittlesea (C),11.2,1852,1955,94.7%
2013,Year 3,27170,Wodonga (Rc),11.2,458,484,94.6%
2013,Year 3,27260,Wyndham (C),11.2,2349,2477,94.8%
2013,Year 3,27350,Yarra (C),11.2,644,673,95.7%
2013,Year 3,27450,Yarra Ranges (S),11.2,1723,1774,97.1%
2013,Year 3,27630,Yarriambiack (S),11.2,61,74,82.4%
2013,Year 5,20110,Alpine (S),11.2,108,112,96.4%
2013,Year 5,20260,Ararat (Rc),11.2,119,128,93.0%
2013,Year 5,20570,Ballarat (C),11.2,1140,1223,93.2%
2013,Year 5,20660,Banyule (C),11.2,1271,1345,94.5%
2013,Year 5,20740,Bass Coast (S),11.2,299,315,94.9%
2013,Year 5,20830,Baw Baw (S),11.2,491,540,90.9%
2013,Year 5,20910,Bayside (C),11.2,1338,1361,98.3%
2013,Year 5,21010,Benalla (Rc),11.2,113,123,91.9%
2013,Year 5,21110,Boroondara (C),11.2,2238,2271,98.5%
2013,Year 5,21180,Brimbank (C),11.2,2108,2314,91.1%
2013,Year 5,21270,Buloke (S),11.2,77,81,95.1%
2013,Year 5,21370,Campaspe (S),11.2,432,461,93.7%
2013,Year 5,21450,Cardinia (S),11.2,1037,1080,96.0%
2013,Year 5,21610,Casey (C),11.2,3323,3584,92.7%
2013,Year 5,21670,Central Goldfields (S),11.2,129,137,94.2%
